,Unnamed: 0,docid,string,label,start,end,Remove
8187,8187,1067,Pedro Perea,PER,10,13,0
10845,10845,1248,Pedro Peñalosa,PER,2,5,0
67057,67057,8081,Pedro Pineda,PER,55,58,0
20671,20671,2265,Pedro Pineda,PER,217,220,0
20320,20320,2239,Pedro Pineda,PER,413,416,0
71456,71456,8570,Pedro Plata,PER,369,372,0
67013,67013,8076,Pedro Quiros,PER,51,54,0
46824,46824,5188,Pedro Redon,PER,44,47,
240,240,42,Pedro Riaño,PER,0,3,0
66123,66123,7974,Pedro Ribas,PER,25,28,0
8871,8871,1138,Pedro Ribera,PER,1169,1172,0
29433,29433,3143,Pedro Riuas,PER,510,513,
66149,66149,7979,Pedro Rivas,PER,0,3,0
52389,52389,5986,Pedro Rivas,PER,151,154,0
66227,66227,7987,Pedro Rivas,PER,0,3,0
47503,47503,5279,Pedro Rodriguez,PER,6,9,
6147,6147,888,Pedro Salamanca,PER,106,109,0
47954,47954,5339,Pedro Salinas,PER,65,68,0
55500,55500,6416,Pedro San Jeronimo,PER,912,916,
1820,1820,238,Pedro San Miguel,PER,34,38,
1825,1825,238,Pedro San Miguel,PER,128,132,
15857,15857,1748,Pedro Santa Catalina,PER,9,13,
24033,24033,2599,Pedro Santa Maria,PER,53,57,
3533,3533,383,Pedro Santa Maria Ulloa,PER,412,417,0
48471,48471,5411,Pedro Santiago,PER,52,55,
4227,4227,537,Pedro Santillan,PER,11,14,0
16336,16336,1779,Pedro Santisteban,PER,7,10,0
5208,5208,722,Pedro Santisteban,PER,3,6,0
43073,43073,4686,Pedro Sarte,PER,31,34,
46472,46472,5138,Pedro Segura,PER,0,3,0
46448,46448,5135,Pedro Segura,PER,0,3,0
61758,61758,7339,Pedro Segura,PER,0,3,0
46611,46611,5159,Pedro Segura,PER,0,3,0
46464,46464,5137,Pedro Segura,PER,0,3,0
5772,5772,809,Pedro Sierra,PER,21,24,0
66480,66480,8011,Pedro Silva,PER,4,7,0
67505,67505,8120,Pedro Silva,PER,149,152,0
67786,67786,8154,Pedro Silva,PER,79,82,0
66765,66765,8053,Pedro Silva,PER,29,32,0
66458,66458,8008,Pedro Silva,PER,119,122,0
67792,67792,8154,Pedro Silva,PER,147,150,0
10957,10957,1283,Pedro Solis,PER,20,23,0
67396,67396,8111,Pedro Sossa,PER,0,3,
2303,2303,280,Pedro Soto,PER,7,10,0
18274,18274,1925,Pedro Soto,PER,124,127,0
71540,71540,8573,Pedro Soto,PER,96,99,0
71151,71151,8552,Pedro Soto,PER,44,47,0
71105,71105,8551,Pedro Soto,PER,45,48,0
50478,50478,5686,Pedro Soto,PER,96,99,0
2300,2300,279,Pedro Sotto,PER,113,116,0
69542,69542,8361,Pedro Torres,PER,89,92,0
69537,69537,8361,Pedro Torres,PER,44,47,0
13838,13838,1557,Pedro Torres,PER,19,22,0
65840,65840,7934,Pedro Trujillo,PER,38,41,0
65818,65818,7931,Pedro Trujillo,PER,21,24,0
11052,11052,1298,Pedro Tuno,PER,8,11,
9427,9427,1198,Pedro Urtiaga,PER,128,131,
54917,54917,6355,Pedro Valderama,PER,64,67,
150,150,24,Pedro Valdes,PER,73,76,0
54497,54497,6298,Pedro Valenzuela,PER,78,81,0
45429,45429,5001,Pedro Valenzuela,PER,48,51,0
13797,13797,1548,Pedro Vargas,PER,0,3,0
6118,6118,883,Pedro Vargas,PER,19,22,0
219,219,35,Pedro Veranga Montañes,PER,8,12,0
4638,4638,626,Pedro Vergara,PER,15,18,0
8351,8351,1079,Pedro Vergara,PER,1,4,0
53888,53888,6193,Pedro Vilches,PER,50,53,0
1341,1341,190,Pedro Villadiego,PER,13,16,0
53438,53438,6136,Pedro Villalba,PER,46,49,0
51540,51540,5843,Pedro Villalba,PER,86,89,0
63336,63336,7560,Pedro Villalba,PER,36,39,0
13704,13704,1532,Pedro Villegas,PER,0,3,0
666,666,98,Pedro Villegas,PER,124,127,0
604,604,92,Pedro Villegas,PER,185,188,0
45953,45953,5072,Pedro Viscanes,PER,6,9,
58378,58378,6851,Pedro Ypenarieta,PER,64,67,
58603,58603,6875,Pedro Ypenarieta,PER,89,92,
64846,64846,7787,Pedro Zapita,PER,44,47,
5456,5456,772,Pedro billagomes,PER,2172,2175,
27908,27908,3012,Pedro cardenas,PER,1030,1033,0
27901,27901,3012,Pedro cardenas mandais azer,PER,120,125,0
17133,17133,1845,Pedro carrança,PER,7,10,
21337,21337,2327,Pedro guzman,PER,1879,1882,
21341,21341,2327,Pedro guzman,PER,1989,1992,
21336,21336,2327,Pedro guzman,PER,1857,1860,
21118,21118,2321,Pedro herrera,PER,1531,1534,0
22115,22115,2363,Pedro huarriz,PER,1505,1508,
43127,43127,4695,Pedro Barrera,PER,2,6,0
51646,51646,5860,Pedro Cruz,PER,29,33,
27376,27376,2975,Pedro Cueva,PER,0,4,0
36661,36661,3838,Pedro Cueva,PER,25,29,0
59742,59742,7039,Pedro Espada,PER,1969,1973,0
49406,49406,5541,Pedro Fuente,PER,0,4,0
71305,71305,8562,Pedro Moyna,PER,52,56,
50003,50003,5626,Pedro Plata,PER,7,11,0
4720,4720,643,Pedro Torre,PER,32,36,0
39655,39655,4228,Pedro Torre,PER,83,87,0
68775,68775,8264,Pedro las Ribas,PER,48,52,0
65536,65536,7901,Pedro las Rivas,PER,166,170,0
65537,65537,7901,Pedro las Rivas,PER,198,202,0
65533,65533,7901,Pedro las Rivas Cancagorta,PER,80,85,0
58286,58286,6835,Pedro le Moyne,PER,100,104,
5306,5306,737,Pedro los Reyes,PER,15,19,
46226,46226,5109,Pedro los Reyes,PER,14,18,
51639,51639,5859,Pedro los Reyes,PER,17,21,
9171,9171,1185,Pedro los Reyes,PER,13,17,
15248,15248,1713,Pedro medina,PER,130,133,0
27480,27480,2978,Pedro mora,PER,1991,1994,0
27478,27478,2978,Pedro mora,PER,1963,1966,0
27486,27486,2978,Pedro mora,PER,2180,2183,0
17582,17582,1867,Pedro mora,PER,769,772,0
18200,18200,1918,Pedro musquis,PER,495,498,
17179,17179,1845,Pedro noguera,PER,907,910,0
21615,21615,2333,Pedro pina maldonado,PER,1882,1886,0
18267,18267,1925,Pedro soto,PER,7,10,0
2524,2524,298,Pedro torres,PER,3,6,0
16780,16780,1822,Pedro ubisso,PER,96,99,
14996,14996,1696,Pedro vorja,PER,286,289,
55171,55171,6385,Pedro Bosque,PER,16,19,0
17948,17948,1903,Pedro Carpio,PER,306,309,0
9728,9728,1204,Pedro Carpio,PER,56,59,0
9207,9207,1190,Pedro Carpio,PER,67,70,0
9758,9758,1204,Pedro Carpio,PER,378,381,0
9228,9228,1190,Pedro Carpio,PER,679,682,0
49781,49781,5602,Pedro Castillo,PER,38,41,0
46044,46044,5087,Pedro Castillo y Herrera,PER,71,76,0
46031,46031,5086,Pedro Castillo y Herrera,PER,72,77,0
60683,60683,7171,Pedro Christo,PER,55,58,
60694,60694,7174,Pedro Christo,PER,48,51,
53232,53232,6100,Pedro Emreynel,PER,22,25,
232,232,39,Pedro Lorrio,PER,7,10,
55203,55203,6388,Pedro Posso,PER,121,124,
62489,62489,7441,Pedro Rey,PER,0,3,
13813,13813,1551,Pedro Sueldo,PER,25,28,
5016,5016,684,Pedro Villar,PER,7,10,0
9655,9655,1200,Pedro carpio,PER,3203,3206,0
15896,15896,1752,Pedro descobar,PER,32,34,
21230,21230,2324,Pedro diaz Escribanos,PER,627,630,0
1994,1994,254,Pedro esteuan torres,PER,168,172,0
21517,21517,2332,Pedro esteue,PER,604,606,
27515,27515,2979,Pedro fernandez,PER,17,19,0
17542,17542,1867,Pedro fernandez Mora,PER,30,34,0
55544,55544,6423,Pedro fray Luis San Ramon,PER,0,6,
2511,2511,296,Pedro guisado,PER,6,8,
2863,2863,331,Pedro hidalgo,PER,52,54,0
17788,17788,1882,Pedro lozano,PER,114,116,0
40281,40281,4294,Pedro melchor,PER,12,14,
15854,15854,1747,Pedro montero espinosa,PER,409,413,0
15853,15853,1747,Pedro montero espinosa,PER,315,319,0
15852,15852,1747,Pedro montero espinosa,PER,257,261,0
29425,29425,3143,Pedro moreno,PER,429,431,0
15213,15213,1712,Pedro moreno,PER,14,16,0
29427,29427,3143,Pedro moreno reciui,PER,452,455,0
28560,28560,3076,Pedro ponce,PER,160,162,0
29156,29156,3125,Pedro roldan,PER,1047,1049,0
2514,2514,296,Pedro roldan,PER,28,30,0
29486,29486,3146,Pedro roldan,PER,257,259,0
29136,29136,3125,Pedro rroldan,PER,277,279,
29142,29142,3125,Pedro rroldan,PER,570,572,
29135,29135,3125,Pedro rroldan,PER,244,246,
29159,29159,3125,Pedro rroldan,PER,1322,1324,
29178,29178,3125,Pedro rroldan,PER,1639,1641,
2171,2171,270,Pedro ruiz paniagua,PER,7,10,0
26055,26055,2820,Pedro sanchez,PER,27,29,0
26059,26059,2822,Pedro sanchez,PER,0,2,0
1657,1657,227,Pedro siriaco,PER,0,2,
26079,26079,2826,Pedro sses falconete,PER,0,4,0
70732,70732,8504,Perdiz Asada,PER,1648,1650,
3292,3292,361,Perez Cauallero,PER,63,65,
20234,20234,2225,Pero Herrandes,PER,2,4,
29711,29711,3169,Pero Lopez,PER,208,210,
20353,20353,2239,Pero Lopez Puertocarrero,PER,1080,1083,0
29709,29709,3169,Pero Lopez hauia,PER,63,66,
14267,14267,1641,Pero Suarez Robledo,PER,20,24,0
54003,54003,6231,Petronila Perez Herrera,PER,1,5,0
45954,45954,5072,Petronila Guindalo,PER,11,14,
16254,16254,1769,Petronila sandi y carvajal,PER,49,54,0
44125,44125,4829,Petronilla Maria Ortega,PER,3,7,
54015,54015,6233,Petronilla Perez Herrera,PER,1,5,0
56756,56756,6581,Petronilla Ayala,PER,1,4,
15151,15151,1704,Phelipe,PER,84,85,
62120,62120,7390,Phelipe Medie Sanaria,PER,1,4,
15149,15149,1704,Phelipe Riuas,PER,18,21,
15194,15194,1711,Phelipe Riuas,PER,17,20,
15197,15197,1711,Phelipe riuas,PER,44,47,
15210,15210,1711,Phelipe riuas,PER,168,171,
15212,15212,1711,Phelipe riuas,PER,196,199,
2872,2872,333,Phelipe Castillo,PER,4,7,0
2857,2857,330,Phelipe Castillo,PER,252,255,0
2925,2925,336,Phelipe Castillo,PER,7,10,0
2883,2883,334,Phelipe Castillo,PER,7,10,0
2930,2930,336,Phelipe Castillo,PER,72,75,0
2853,2853,330,Phelipe Castillo,PER,127,130,0
2859,2859,331,Phelipe castillo,PER,3,6,0
2844,2844,330,Phelipe fernandes castillo,PER,3,7,0
2830,2830,329,Phelipe fernandez castillo,PER,3,7,0
45219,45219,4968,Philipe Queviejo,PER,10,13,
56337,56337,6522,Pie,PER,159,160,
70722,70722,8504,Pilato,PER,1306,1307,
70765,70765,8506,Pilato Lavando,PER,85,87,
8412,8412,1085,Pimentel,PER,9,10,
15499,15499,1731,Pineday Paramo,PER,11,13,
3936,3936,479,Piti Juan,PER,83,85,
7582,7582,1019,Placido Pacheco,PER,25,27,0
7489,7489,1014,Placido Pacheco,PER,3394,3396,0
7448,7448,1014,Placido Pacheco,PER,2872,2874,0
21609,21609,2333,Platero,PER,1789,1790,
45038,45038,4950,Plazas Toros,PER,1378,1381,
67827,67827,8157,Polonia Lopez,PER,12,14,
58126,58126,6811,Polonia Martinez,PER,32,34,
21001,21001,2319,Pontifice Benedicto XIV,PER,9,12,
69320,69320,8331,Potifar,PER,89,90,
69298,69298,8330,Potifar,PER,333,334,
59185,59185,6992,Prodigo,PER,164,165,
70703,70703,8504,Prodigo Cuando Recibio,PER,968,971,
66709,66709,8044,Propugnaculum Hierosolymitanum,PER,24,26,
19887,19887,2190,Prouior Informen,PER,17,19,
19851,19851,2189,Prouisor,PER,283,284,
70711,70711,8504,Principe Gales,PER,1095,1098,
21274,21274,2326,PublicoJuan Martinez Montañes,PER,250,253,0
69469,69469,8353,Populo,PER,796,797,
69463,69463,8353,Populo,PER,637,638,
11501,11501,1350,Quirino Lucente,PER,25,27,
17278,17278,1849,Quiteria Tejada,PER,1373,1376,
3460,3460,371,R P,PER,670,672,0
44257,44257,4835,ROPA DE VESTIR,PER,2538,2541,0
26857,26857,2914,Racionero diego uidal,PER,38,41,
14094,14094,1612,Rafael Abdina,PER,8,10,
9149,9149,1179,Rafael Aubri,PER,4,6,
13827,13827,1554,Rafael Catalan,PER,7,9,0
4457,4457,591,Ramiro Lopez,PER,8,10,
3617,3617,386,Ramon Blanco,PER,28,30,0
21515,21515,2332,Rason,PER,513,514,
41903,41903,4521,Rason,PER,183,184,
42089,42089,4541,Razon de,PER,193,195,
20141,20141,2215,Rdo mill,PER,76,78,
42108,42108,4543,Realsado azulete,PER,97,100,
15282,15282,1715,Recaudo,PER,340,341,
21567,21567,2333,Recaudo,PER,428,429,
21663,21663,2334,Recibi,PER,122,123,
21656,21656,2334,Recibi Señor,PER,30,33,
37195,37195,3904,Recibo licdo,PER,4,7,
3178,3178,358,Reciui Señor,PER,0,3,
34379,34379,3614,Regente gebara san benito el Rostro,PER,251,257,
57861,57861,6780,Reina Aragon,PER,90,93,0
38838,38838,4117,Reliebe Redondas,PER,783,785,
38619,38619,4091,Reliebo san juan,PER,248,251,
20014,20014,2203,Relieuo angeles,PER,799,801,
11644,11644,1365,Rema legote,PER,105,108,
8836,8836,1138,Remade Legot,PER,38,40,
8859,8859,1138,Remade Legot,PER,658,660,
41615,41615,4480,Remate Retablo,PER,715,718,
39346,39346,4183,Requadros Releuados,PER,196,198,
41610,41610,4480,Resanar oro,PER,101,104,
40640,40640,4332,Reseui,PER,69,70,
19835,19835,2188,Resgdo,PER,69,70,
21085,21085,2321,Resivir Yten,PER,434,436,
5081,5081,700,Retablo,PER,214,215,
19872,19872,2189,Retablo Representasiones,PER,1185,1187,
67600,67600,8134,Retablo mayor,PER,0,2,
32163,32163,3416,Retablo y Sagrario,PER,32,35,
34291,34291,3608,Retor,PER,139,140,
15336,15336,1719,Retor,PER,118,119,
15337,15337,1719,Retor,PER,487,488,
20066,20066,2206,Reuerendisimo Cardenal,PER,48,50,
16167,16167,1764,Reverendisimo,PER,351,352,
19342,19342,2138,Reverendisimo,PER,428,429,
69297,69297,8330,Rey David,PER,316,318,
20992,20992,2315,Rey Hermenegdo,PER,10,12,
43218,43218,4720,Rey Nuestro,PER,10,12,
24468,24468,2644,Reynos mexoro,PER,42,44,
8710,8710,1120,Ricardo Hoguen,PER,2,4,
20663,20663,2265,Rio Guadalquivir,PER,130,133,
37124,37124,3898,Riquiera el gueco,PER,410,413,
20042,20042,2204,Rmo,PER,35,36,
20069,20069,2206,Rmo Cardenal,PER,69,71,
64898,64898,7794,Roberto Jamone,PER,13,15,
56210,56210,6498,Rocoforte,PER,44,45,
5089,5089,701,Rodrigo,PER,28,29,
23785,23785,2565,Rodrigo,PER,5,6,
10846,10846,1248,Rodrigo,PER,10,11,
8742,8742,1124,Rodrigo Alonso,PER,316,318,
40,40,7,Rodrigo Alonso,PER,0,2,
62466,62466,7437,Rodrigo Casreno,PER,1,3,
26007,26007,2815,Rodrigo Diaz,PER,226,228,0
4599,4599,617,Rodrigo Diaz,PER,24,26,0
59324,59324,7017,Rodrigo Diaz Norena,PER,18,22,0
70505,70505,8498,Rodrigo Franquilo,PER,15,17,
19093,19093,2111,Rodrigo Hernandez,PER,230,232,0
50695,50695,5714,Rodrigo Lamogar,PER,31,33,
21917,21917,2346,Rodrigo Martinez,PER,884,886,
69628,69628,8369,Rodrigo Martinez Consuegra,PER,58,62,0
46730,46730,5175,Rodrigo Martinez Consuegra,PER,37,41,0
871,871,121,Rodrigo Navarro,PER,27,29,0
882,882,125,Rodrigo Nuñez,PER,2,4,
11878,11878,1385,Rodrigo Ortiz Barrera,PER,1737,1742,0
4848,4848,665,Rodrigo Soriano,PER,15,17,
5631,5631,787,Rodrigo Velasques,PER,205,207,
32935,32935,3484,Rodrigo albarez lobo,PER,47,50,0
34685,34685,3642,Rodrigo belasquez,PER,24,26,
37864,37864,3996,Rodrigo belazquez,PER,3,5,
45304,45304,4979,Rodrigo Abaeu,PER,253,256,
63508,63508,7588,Rodrigo Abrego,PER,39,42,
69633,69633,8369,Rodrigo Abreu,PER,169,172,0
4420,4420,583,Rodrigo Alfaro,PER,4,7,0
13354,13354,1501,Rodrigo Almansa,PER,125,128,0
5446,5446,772,Rodrigo Almança,PER,450,453,
5441,5441,772,Rodrigo Almança,PER,296,299,
5445,5445,772,Rodrigo Almança otrosi,PER,400,404,
3915,3915,474,Rodrigo Andana,PER,18,21,
23899,23899,2583,Rodrigo Ballesteros,PER,24,27,0
61847,61847,7353,Rodrigo Castro,PER,8,11,0
40430,40430,4306,Rodrigo Castro,PER,49,52,0
21614,21614,2333,Rodrigo Coronado,PER,1877,1880,0
3904,3904,470,Rodrigo Frejenal,PER,4,7,
6856,6856,954,Rodrigo Hermosilla,PER,19,22,0
4205,4205,532,Rodrigo Jerez,PER,13,16,0
4039,4039,505,Rodrigo Madrigal,PER,36,39,0
10948,10948,1281,Rodrigo Micergilio,PER,0,3,
62536,62536,7446,Rodrigo Miranda,PER,60,63,0
1516,1516,214,Rodrigo Oña,PER,3,6,0
26020,26020,2815,Rodrigo Reyna,PER,354,357,0
5828,5828,824,Rodrigo Sevilla,PER,20,23,0
180,180,27,Rodrigo Simancas,PER,11,14,0
47646,47646,5298,Rodrigo Solis,PER,24,27,0
67043,67043,8080,Rodrigo Vargas Machuca,PER,104,108,0
3914,3914,474,Rodrigo Venegas,PER,10,13,0
46595,46595,5156,Rodrigo Villadon,PER,5,8,
20314,20314,2239,Rodrigo Xeres,PER,223,226,
40835,40835,4369,Rodrigo almansa,PER,16,19,0
39184,39184,4157,Rodrigo bera,PER,9,12,
40232,40232,4289,Rodrigo castro,PER,269,272,0
40364,40364,4300,Rodrigo chabes,PER,171,174,
31936,31936,3392,Rodrigo ezija,PER,43,46,
41421,41421,4453,Rodrigo gusman,PER,11,14,
37320,37320,3919,Rodrigo gusman,PER,44,47,
20379,20379,2239,Rodrigo Torre,PER,1717,1721,0
39919,39919,4257,Rodrigo mendoza,PER,12,15,0
37554,37554,3952,Rodrigo tobar,PER,174,177,0
19175,19175,2127,Rodrigo torres,PER,305,308,0
19174,19174,2127,Rodrigo torres,PER,256,259,0
19172,19172,2127,Rodrigo torres,PER,174,177,0
33671,33671,3544,Rodrigo velasco,PER,50,53,
285,285,47,Rodrigo Canto,PER,73,76,0
21823,21823,2341,Rodrigo desquibel,PER,27,29,
30914,30914,3286,Rodrigo hurtado,PER,37,39,
30926,30926,3286,Rodrigo hurtado,PER,361,363,
40997,40997,4387,Rodrigo lorenzo,PER,28,30,
25122,25122,2720,Rodrigo marcho,PER,342,344,
39630,39630,4225,Rodrigo ortiz barrera,PER,23,28,0
37400,37400,3930,Rodrigo tapia Bargas,PER,27,31,0
66057,66057,7968,Rodrigo van der Schuren,PER,41,45,0
66052,66052,7968,Rodrigo van der Schuren,PER,0,4,0
36696,36696,3844,Rodrigo ximenes,PER,30,32,
3389,3389,367,Rodriguez,PER,339,340,
71797,71797,8589,Rodriguez Bejarano,PER,243,245,0
53496,53496,6141,Rodriguez Padilla Villalobos,PER,14,18,0
53883,53883,6193,Rodriguez Serra,PER,8,12,0
13348,13348,1501,Roelas y Salcedo,PER,45,48,
16767,16767,1821,Roman Larios,PER,122,124,0
19837,19837,2188,Romero HermosoJoan Morales Salazar Bme Ruisfranco Xavier Moralesfranco,PER,376,386,0
15018,15018,1696,Romualda arze,PER,800,803,
62554,62554,7448,Romualdo Ortega,PER,72,75,
47746,47746,5314,Roman Varros,PER,11,13,
55253,55253,6396,Roman Vargas,PER,19,22,0
19107,19107,2119,Roque,PER,59,60,
30675,30675,3267,Roque,PER,393,394,
30668,30668,3267,Roque,PER,79,80,
591,591,91,Roque,PER,177,178,
5348,5348,752,Roque,PER,20,21,
56691,56691,6571,Roque Antonio,PER,60,62,
30733,30733,3272,Roque Balduque,PER,617,619,0
51511,51511,5839,Roque Gonzalez,PER,219,221,0
51434,51434,5834,Roque Gomez,PER,137,139,
51495,51495,5839,Roque Gomez,PER,69,71,
66224,66224,7986,Roque Gomez,PER,432,434,
68421,68421,8223,Roque Gomez,PER,36,38,
60074,60074,7069,Roque Marquez,PER,305,307,0
30794,30794,3275,Roque Valduque,PER,269,271,
30742,30742,3273,Roque balduque,PER,243,245,0
30686,30686,3269,Roque balduque,PER,0,2,0
19104,19104,2119,Roque Balduc,PER,40,43,
540,540,84,Roque Boldoque,PER,84,87,
608,608,92,Roque Bordoque,PER,206,209,
62723,62723,7468,Roque Montalban,PER,32,35,0
30797,30797,3275,Roque Valduque,PER,288,291,
30664,30664,3267,Roque balduque,PER,14,17,0
30738,30738,3273,Roque balduque,PER,63,66,0
30739,30739,3273,Roque balduque,PER,199,202,0
30719,30719,3272,Roque balduque,PER,0,3,0
30713,30713,3271,Roque balduque,PER,775,778,0
30700,30700,3271,Roque balduque,PER,0,3,0
30693,30693,3270,Roque balduque,PER,0,3,0
30825,30825,3276,Roque balduque,PER,99,102,0
30691,30691,3269,Roque bolduque,PER,176,179,0
42604,42604,4618,Roque lora santa gadea,PER,50,55,0
30780,30780,3275,Roque valduque,PER,69,72,
30781,30781,3275,Roque valduque,PER,93,96,
30822,30822,3276,Roque valduque,PER,62,65,
30787,30787,3275,Roque valduque,PER,205,208,
25151,25151,2722,Roque perez,PER,0,2,
22441,22441,2412,Roque senteno,PER,80,82,
30678,30678,3268,Roque valduque,PER,0,2,
47980,47980,5341,Rosa Francisca,PER,125,127,
47958,47958,5339,Rosa Francisca,PER,106,108,
2991,2991,342,Rosa Maria Diaz,PER,23,26,0
19091,19091,2111,Rosales,PER,169,170,
3659,3659,395,Rosales,PER,33,34,
44156,44156,4833,Rosalia Maria,PER,567,569,
44166,44166,4833,Rosalia Maria Arteaga,PER,740,744,0
69453,69453,8353,Rosas,PER,444,445,
22019,22019,2358,Ruano,PER,112,113,
1690,1690,228,Rubio,PER,275,276,
33266,33266,3513,Ruego abeis,PER,58,60,
39887,39887,4253,Rufina,PER,29,30,
15209,15209,1711,Rufina,PER,158,159,
37998,37998,4011,Rufina,PER,41,42,
47522,47522,5281,Rufina Bejarano,PER,104,106,
47519,47519,5281,Rufina Bejarano,PER,67,69,
15201,15201,1711,Rufina de,PER,93,95,
11874,11874,1385,Rufina Albornoz,PER,1705,1708,
71211,71211,8554,Rufina Tordera,PER,27,30,
71227,71227,8554,Rufina Tordera,PER,198,201,
39681,39681,4232,Rufina albornos,PER,6,9,
39889,39889,4253,Rufina albornos,PER,45,48,
15196,15196,1711,Rufina albornos,PER,36,39,
25723,25723,2782,Rufina albornos,PER,7,10,
39627,39627,4225,Rufina albornoz,PER,8,11,
39850,39850,4248,Rufina albornoz,PER,51,54,
25641,25641,2771,Rufina cuellar,PER,0,3,
25654,25654,2772,Ruis balencia,PER,21,24,
1256,1256,173,Rut Bogueles,PER,5,7,
32389,32389,3427,Ruy,PER,184,185,
10854,10854,1250,Ruy Lopez Toledo,PER,15,19,0
4028,4028,502,Ruy Martinez Caballero,PER,8,11,0
5995,5995,861,Ruy Sanchez,PER,34,36,0
32384,32384,3427,Ruy barba,PER,15,17,0
28283,28283,3046,S M,PER,52,54,0
28280,28280,3046,S M,PER,15,17,0
27843,27843,3008,S M,PER,9,11,0
27453,27453,2978,S M,PER,446,448,0
14084,14084,1608,S M,PER,15,17,0
4656,4656,630,S M,PER,19,21,0
14449,14449,1656,S M,PER,22,24,0
20661,20661,2265,S M Felipe,PER,80,83,
12568,12568,1439,S Martin,PER,1051,1053,
4970,4970,678,S Pedro S Tiago el mayor,PER,427,433,0
50454,50454,5684,SALVADOR BAUTISTA,PER,0,2,0
64302,64302,7707,SALVADOR DE ROJAS,PER,1,4,0
64306,64306,7709,SALVADOR DE ROJAS,PER,8,11,0
64299,64299,7705,SALVADOR DE ROJAS,PER,1,4,0
64304,64304,7708,SALVADOR DE ROJASVELASCO,PER,1,4,0
69115,69115,8307,SALVADOR DE ROJASVELASCO,PER,64,67,0
63088,63088,7532,SALVADOR DE ROJASVELASCO,PER,65,68,0
64301,64301,7706,SALVADOR DE ROJASVELASCO,PER,1,4,0
71562,71562,8575,SALVADOR DE ROJASVELASCO,PER,64,67,0
64358,64358,7711,SALVADOR DE ROJASVELASCO,PER,64,67,0
47415,47415,5266,SALVADOR DE ROJASVELASCO,PER,64,67,0
68840,68840,8274,SALVADOR DE ROJASVELASCO,PER,65,68,0
51314,51314,5811,SALVADOR DE ROJASVELASCO,PER,64,67,0
49503,49503,5556,SALVADOR DE ROJASVELASCO,PER,64,67,0
51256,51256,5804,SALVADOR DE ROJASVELASCO,PER,64,67,0
57503,57503,6733,SALVADOR DE ROJASVELASCO,PER,64,67,0
43140,43140,4697,SALVADOR DE ROJASVELASCO,PER,64,67,0
66261,66261,7993,SALVADOR DE ROJASVELASCO,PER,65,68,0
49335,49335,5530,SALVADOR DE ROJASVELASCO,PER,64,67,0
52504,52504,5997,SALVADOR GUTIERREZ,PER,4,6,0
52496,52496,5995,SALVADOR GUTIERREZ,PER,0,2,0
52457,52457,5992,SALVADOR GUTIERREZ,PER,7,9,0
52502,52502,5996,SALVADOR GUTIERREZ,PER,0,2,0
52488,52488,5994,SALVADOR GUTIERREZ,PER,0,2,0
52467,52467,5993,SALVADOR GUTIERREZ,PER,36,38,0
67019,67019,8078,SEBASTIAN,PER,4,5,0
53934,53934,6206,SEBASTIAN DE BALDES,PER,1,4,0
53935,53935,6207,SEBASTIAN DE BALDES,PER,1,4,0
54058,54058,6239,SEBASTIAN DE BALDES,PER,39,42,0
53958,53958,6220,SEBASTIAN DE LLANOBALDES,PER,1,4,0
53937,53937,6208,SEBASTIAN DE LLANOBALDES,PER,1,4,0
53938,53938,6209,SEBASTIAN DE LLANOBALDES,PER,1,4,0
53945,53945,6214,SEBASTIAN DE LLANOBALDES,PER,3,6,0
53941,53941,6211,SEBASTIAN DE LLANOBALDES,PER,1,4,0
53950,53950,6216,SEBASTIAN DE LLANOS,PER,1,4,0
53948,53948,6215,SEBASTIAN DE LLANOS,PER,24,27,0
53930,53930,6203,SEBASTIAN DE LLANOSBALDES,PER,1,4,0
53956,53956,6218,SEBASTIAN DE LLANOSBALDES,PER,1,4,0
53961,53961,6223,SEBASTIAN DE LLANOSBALDES,PER,1,4,0
54051,54051,6238,SEBASTIAN DE LLANOSBALDES,PER,35,38,0
53939,53939,6210,SEBASTIAN DE LLANOSBALDES,PER,1,4,0
54043,54043,6237,SEBASTIAN DE LLANOSVALDES,PER,28,31,0
53987,53987,6229,SEBASTIAN DE LLANOSVALDES,PER,32,35,0
71293,71293,8561,SEBASTIAN DE LLANOSVALDES,PER,91,94,0
52461,52461,5992,SEBASTIAN DE LLANOSVALDES,PER,38,41,0
71274,71274,8560,SEBASTIAN DE LLANOSVALDES,PER,8,11,0
54017,54017,6233,SEBASTIAN DE LLANOSVALDES,PER,18,21,0
53965,53965,6226,SEBASTIAN DE LLANOSVALDES,PER,1,4,0
65026,65026,7808,SEBASTIAN DE LLANOSVALDES,PER,109,112,0
62742,62742,7470,SEBASTIAN DE LLANOSVALDES,PER,85,88,0
54034,54034,6236,SEBASTIAN DE LLANOSVALDES,PER,10,13,0
54011,54011,6232,SEBASTIAN DE LLANOSVALDES,PER,12,15,0
53999,53999,6230,SEBASTIAN DE LLANOSVALDES,PER,62,65,0
54005,54005,6231,SEBASTIAN DE LLANOSVALDES,PER,16,19,0
53905,53905,6196,SEBASTIAN DE LLANOSVALDES,PER,32,35,0
53855,53855,6189,SEBASTIAN DE LLANOSVALDES,PER,25,28,0
53863,53863,6190,SEBASTIAN DE LLANOSVALDES,PER,7,10,0
53869,53869,6191,SEBASTIAN DE LLANOSVALDES,PER,26,29,0
