Casamayor de La Coma, María Andresa. Casandro Mamés de La Marca y Araioa
Alonso Rodríguez , San
Alonso Roldán, Pero
Alonso Ruiz de Conejares, José Francisco
Alonso de Salazar , Toribio
Alonso de San Buenaventura
Alonso de San José
Alonso de Texada , Joaquín José
Alonso Torres, Ignacio
Alonso Valdenebro y Reynoso, Eladio
Alonso Viado, Manuel
Alonso de Villagrá, Francisco
Alonso Zapatero, Ignacio. Cuevillas
Alós y de Bru, Joaquín de
Alós y de Bru, José de. Marqués de Alós (II), en el Reino de Nápoles
Alós y de Bru, Ramón de
Alós y de Mora, José María de. Marqués de Alós (IV), en el Reino de Nápoles
Alós y Orraca, Marco Antonio
Alós y de Rius, Antonio de. Marqués de Alós (I), en el Reino de Nápoles
Alós y Rius, José Francisco. Marqués de Puerto Nuevo (I)
Alós Serradora, Joan d'
Aloy Doménech, Vicente
Alpin , Joan
Alpont , Nicolau Benet d'
Alpont , Pedro
Alquiza (o Alquízar) , Sancho de
Alsedo y Bustamante, Francisco de
Alsina , Juan de
Alsina i Verjés, Jaime
Alsinet de Cortada , José
Altamira Angulo y Muñoz, Francisco de
Altamirano , Diego Francisco
Altamirano , Lope Luis
Altamirano , Pedro de
Altamirano y Méndez, Cristóbal
Altamirano Portocarrero, Gregorio
Altarriba e Isarre, Miguel Pedro de
Altué , Miguel
Altuna y Portu, Manuel Ignacio de. Don Roque Antonio de Cogollor
Altuna Sarasua, Joaquín
Alva , Andrés de
Alva , Julián de
Alva Ixtlilxóchitl, Bartolomé de
Alva Ixtlilxóchitl, Fernando de
Alvarado , Alonso de
Alvarado , Antonio de
Alvarado , Antonio de
Alvarado , Bernardo de. Fray Bernardo de Fresneda
Alvarado , Diego de
Alvarado , Félix
Alvarado , Francisco José Marcos. El Filósofo Rancio
Alvarado , García
Alvarado , Gómez
Alvarado , Gonzalo de
Alvarado , Hernando de
Alvarado , Jorge de
Alvarado , José Lorenzo
Alvarado , José Miguel
Alvarado , José de
Alvarado , Juan de
Alvarado , Juan de
Alvarado , Lorenzo de
Alvarado , Lorenzo de
Alvarado , Pedro de
Alvarado , Pedro de
Alvarado , Rudecindo
Alvarado Arredondo, Diego de
Alvarado Benavides, Gil de
Alvarado Bonilla, Pablo. Ciudadano Pablo
Alvarado Bracamonte, Juan de
Alvarado-Bracamonte y Vergara Grimón, Diego de. Marqués de la Breña (I)
Alvarado y Castillo, Agustín
Alvarado y Perales, Francisco. Conde de Cartago (VI)
Alvarado Tezozomoc, Hernando
Alvarado y Vera Soto Mayor, Pedro
Alvarado Villa Martel, Pedro
Alvarenga , Antonio Pedrosa de
Álvares Pereira, Num
Álvarez , Adrián
Álvarez , Agustín
Álvarez , Alejandro
Álvarez , Baltasar
Álvarez , Benito
Álvarez , Diego
Álvarez , Gabriel
Álvarez , Gabriel
Álvarez , Jorge
Álvarez , Juan
Álvarez , Juan Agustín
Álvarez , Juan Esteban
Álvarez , Juan
Álvarez , Luis
Álvarez , Manuel
Álvarez , María de las Nieves
Álvarez , Mariano Alejo
Álvarez , Rodrigo
Álvarez , Sebastián. Nicolás de Bustillo
Álvarez , Toribio
Álvarez , Vicente
Álvarez de Abreu, Antonio José. Marqués de la Regalía (I)
Álvarez de Acebedo, Baltasar
Álvarez y Acevedo, Félix María
Álvarez de Acevedo y Robles, Tomás Antonio
Álvarez de Acevedo y Salazar, José
Álvarez de Acevedo y Volante, Pedro Manuel Francisco
Álvarez de Acosta (o Dacosta), Pedro
Álvarez Alonso, Juan
Álvarez de Araujo , Luis
Álvarez de Arenales, Juan Antonio
Álvarez Arintero, Ignacio
Álvarez de las Asturias Bohorques y Chacón, Nicolás Mauricio. Duque de Gor (II), Marqués de los Trujillos (VII)
Álvarez de Avilés y Valdés, Sebastián
Álvarez Baio, Juan José
Álvarez Barba, Antonio
Álvarez Barreiro, Francisco
Álvarez de Bohorques , Antonio. Marqués de los Trujillos (I)
Álvarez de Bohórques y Molina, José Carlos. Marqués de Ruchena (III)
Álvarez de Bohórques y White, José Agustín. Marqués de Ruchena (II)
Álvarez de Bohórquez y Vélez, Nicolás Mauricio. Duque de Gor (I), Marqués de Trujillos
Álvarez Borges, Juan
Álvarez Bravo, Casta
Álvarez Caballero y Cornás, Eugenio Manuel
Álvarez Cabral, Pedro
Álvarez de Caldas, Juan
Álvarez Calderón, Andrés
Álvarez y Calderón de la Barca, Diego
Álvarez Campana y Amat, José Ignacio
Álvarez Carneiro, Fernando
Álvarez Carneiro, Pedro Juan
Álvarez del Casal , Bernardo
Álvarez de Castro , Antonio
Álvarez de Castro , Fernando
Álvarez de Castro, Juan
Álvarez de Castro , Mariano
Álvarez Celleruelo, Pedro
Álvarez de Cienfuegos Acero, Nicasio
Álvarez de Contreras, Antonio
Álvarez Correa, Diego
Álvarez Cortés, Miguel Agustín
Álvarez de Coy , Bartolomé
Álvarez Cubero, José
Álvarez Enciso, Domingo
Álvarez Escarpizo, Pedro Agustín
Álvarez de Eulate y Antonio, Fermín
Álvarez de Eulate Santa Cruz, Juan Hipólito
Álvarez de Faria, Gabriel
Álvarez de Faria y Sánchez, Juan Manuel
Álvarez de Faria y Sánchez Zarzosa, José
Álvarez Galán, Martín
Álvarez García Mondragón, José
Álvarez Gato, Juan
Álvarez Guerra, Juan
Álvarez Guerrero, Alfonso
Álvarez Herrera, Bernardino
Álvarez Holguín, Pedro. Perálvarez Holguín
Álvarez y Jiménez, Antonio
Álvarez Jonte, Antonio
Álvarez López, Francisco Clemente
Álvarez Maldonado, Juan
Álvarez del Manzano y Miranda de Grado, Francisco
Álvarez Maroto, Tiburcio
Álvarez de Medrano, Baltasar Francisco
Álvarez Méndez, Juan de Dios. Mendizábal
Álvarez de Mendieta, Jaime
Álvarez de Mendieta, Luis
Álvarez de Mendieta y García de Escobedo, Francisco Javier
Álvarez Mijares, Juan
Álvarez de Mon, Manuel
Álvarez de Montenegro , Pedro
Álvarez Morales, Bernardo
Álvarez Navarro, Antonio Julian
Álvarez de Osorio, Diego
Álvarez Osorio, Juan
Álvarez Osorio, Pedro. Marqués de Astorga (II), Conde de Trastámara (III).
Álvarez Osorio Gómez Dávila y Toledo, Antonio Pedro. Marqués de Astorga (X), Marqués de Velada (IV), Marqués de San Román (II), Conde de Trastámara y Santa Marta
Álvarez Osorio y Redín, Miguel
Álvarez de Palma Meléndez, Blas Joaquín
Álvarez Pato Castrillón y Rodríguez, Agustín Bernardo
Álvarez de Paz, Diego
Álvarez de la Peña, Manuel. El Griego
Álvarez y Perdriel, Julián Baltasar Mariano
Álvarez Pereira, Antonio
Álvarez Perera, Benito
Álvarez de Pineda , Alonso
Álvarez Posadilla, Juan
Álvarez de Quiñones, Antonio Claudio
Álvarez Quiñones, Joaquín José
Álvarez de Rivera, Francisco
Álvarez Sagredo, Juan
Álvarez Serrano, Juan de
Álvarez de Sevilla , Jacinto
Álvarez de Solís, Luis
Álvarez de Solórzano, Pedro
Álvarez de Soria, Alonso. Alonsillo El Tuerto
Álvarez de Sotomayor y Domínguez, Agustín
Álvarez de Sotomayor y Notario, José
Álvarez de Sotomayor y Soto Flores, Martín Antonio. Conde de Colomera (I)
Álvarez Thomas, José Ignacio
Álvarez de Thomas , Pascual
Álvarez de Toledo , Agustín
Álvarez de Toledo , Diego
Álvarez de Toledo , Fadrique. Duque de Alba de Tormes (II), Marqués de Coria (II), Señor de Valdecorneja (VI)
Álvarez de Toledo , Fernán. Conde de Oropesa (I), señor de Oropesa (V)
Álvarez de Toledo , Fernando. Duque de Alba (III), Marqués de Coria (III), Conde de Salvatierra y de Piedrahita, Señor de Valdecorneja (VII)
Álvarez de Toledo , Fernando. Señor de Higares
Álvarez de Toledo , Francisco
Álvarez de Toledo , Francisco. Conde de Oropesa (II)
Álvarez de Toledo , García. Señor de Benadalid, señor de Benalauzia
Álvarez de Toledo , Juan
Álvarez de Toledo , Luis
Álvarez de Toledo , Pedro. Marqués de Villafranca del Bierzo (II)
Álvarez de Toledo , Ramón
Álvarez de Toledo y Beaumont, Antonio. Duque de Alba de Tormes (V) y de Huéscar (III), Marqués de Coria (VIII), Conde de Lerín (VI), de Salvatierra (V) y de Piedrahita (IV)
Álvarez de Toledo y Beaumont y Manrique, Antonio. Duque de Alba (VII), Duque de Huéscar (V), Marqués de Villanueva del Río (VI)
Álvarez de Toledo y Dubois, José
Álvarez de Toledo Enríquez, Fadrique. Duque de Alba de Tormes (IV), Marqués de Coria, Duque de Huéscar, Conde de Piedrahita (III), Señor de Valdecorneja (VIII)
Álvarez de Toledo y Gonzaga, Pedro de Alcántara. Conde de Miranda del Castañar (XV) (Consorte) y Duque de Peñaranda de Duero (X) (Consorte)
Álvarez de Toledo y Guzmán, José María. Duque de Medina Sidonia (XV), Marqués de Villafranca (XI), Duque de Montalto (XI), Bivona (X) y Fernandina (VIII), Príncipe de Montalbán, Conde de Niebla (XXII), Marqués de los Vélez (XI), Cazaza (XIII), Molina (XI), Martorell (VIII),...
Álvarez de Toledo y Manrique de Guzmán, Antonio Martín. Duque de Alba de Tormes (IX)
Álvarez de Toledo y Mendoza, Fernando (III). Duque de Alba de Tormes (VI), Señor de Valdecorneja (XI)
Álvarez de Toledo Osorio, Fadrique. Duque de Fernandina (IV), Marqués de Villafranca del Bierzo (VII), Marqués de Villanueva de Valdueza (II), Príncipe de Montalván
Álvarez de Toledo Osorio, García. Marqués de Villafranca del Bierzo (VI), Duque de Fernandina (III)
Álvarez de Toledo Osorio y Gonzaga, Francisco de Borja. Marqués de Villafranca del Bierzo (XII), Duque de Medina Sidonia (XVI)
Álvarez de Toledo Osorio y Pérez de Guzmán el Bueno, Antonio Vicente. Marqués de Villafranca del Bierzo (X), Duque de Montalto (X), Bivona (IX) y Fernandina (VII), Príncipe de Montalbán, Marqués de los Vélez (X), Molina (X), Martorell (VII), Villanueva de Valdueza (V), Caltabellotta (XVIII), Aderno (XVII)
Alvarez de Toledo Osorio y Pimentel , Fadrique Vicente. Marqués de Villafranca del Bierzo (IX), Duque de Montalto (IX), Bivona (VIII) y Fernandina (VI), Príncipe de Paternó, Marqués de los Vélez (IX), Molina (IX), Martorell (VI), Villanueva de Valdueza (IV), Caltabellotta (XVII), Aderno (XVI),..
Álvarez de Toledo y Pellicer de Tovar, Gabriel
Álvarez de Toledo y Portugal, Manuel Joaquín. Conde de Oropesa (IX), Marqués de Frechilla (IV)
Álvarez de Toledo Portugal Monroy y Ayala, Duarte Fernando. Conde de Oropesa (VIII), Conde de Deleitosa (VI), Marqués del Villar, de Jarandilla (III) y de Frechilla (II)
Álvarez de Toledo y Silva, Francisco. Duque de Alba de Tormes (X), Marqués del Carpio (VIII)
Álvarez de Toledo Zapata, Fernán. Señor de Cedillo y Manzaneque
Álvarez de Toledo y Zapata, Francisco
Álvarez Tomás (o Thomas), Antonio María
Álvarez Torrado, Antonio
Álvarez Valcárcel y Suárez, Juan
Álvarez Vallejo, Manuel
Álvarez de Vega y Bracamonte, Pedro. Conde de Grajal de Campos (V), marqués de Montaos (III)
Álvarez de Velasco , Gabriel
Álvarez de Villanueva, Francisco
Álvarez de Villarín, Pedro
Álvarez de Vozmediano y Orozco, Melchor
Álvarez Ximénez, Francisco
Álvaro , Aniceto de
Álvaro , Antonio
Alvaro Ferrando, Vicente
Álvaro Zapata, Juan
Alvear y Balbastro, Carlos María
Alvear y Ponce de León, Diego de
Alvia de Castro, Fernando
Alviz , Juan de
Alviz , Pedro de
Alzaga , Antolín de
Alzaga , Juan José de
Álzaga Olavarría, Martín de
Alzamora y Pérez de Requena, Juan Luis de
Alzamora Ursino, José de
Alzate , Jerónimo de
Alzate y Ramírez, José Antonio
Alzáybar de Arteta, Francisco de
Alzina , Francisco Ignacio
Alzina , Juan
Alzola Comportaeta, Domingo de
Amado Corchado, Juan Manuel
Amador , Baltasar
Amador de Amaya, Fernando
Amador de Azcuitia, Juan
Amar y Borbón, Josefa
Amar y Borbón Arguedas y Vallejo de Santa Cruz, Antonio
Amargos , Juan de
Amarita y Rebentú, León
Amasa , Juan de
Amasa y Bazán, Pedro. Marqués de Haza
Amasa Yturgoyen y Lisperguer, Catalina. Condesa de la Vega del Ren (IV)
Amat , José
Amat Bonifaz, Bartolomé
Amat i Cortada, Felipe d'
Amat i Cortada, Rafael d'. Barón de Maldá y Maldanell (I)
Amat y Desboch, Gispert
Amat y Junyent, Manuel de
Amat de Palou y Pont, Félix
Amat de Terré, Jaime. Marqués de Villarios (I), conde de Bornova
Amat de Tortosa , Andrés
Amat y Villegas, Manuel de
Amate de la Borda , Cristóbal
Amaya , Andrés
Amaya , Francisco de
Amberes , Carlos de
Amberes , Domingo de
Amberes , Jerónimo. El Viejo
Amberes , Jerónimo. El Mozo
Amberes , Jerónimo de
Amberes (o Anvers) , Adrián de
Ambiela , Miguel de
Ambrós , Miguel Nicolás
Ameijeiras , Antonio
Amell , Francisco
Ameller y Clot, Carlos Francisco
Ameller Ferrer, Juan Bautista
Amelot de Gournay, Michel-Jean. Marqués de Gournay
Ametller , Francisco
Ametller Paguina, Francisco Salvador José
Ametller y Rotllán, Blai
Amezqueta , Juan de
Amézqueta , Juan de
Amezqueta y Laurgain, Bartolomé de
Amezqueta y Lequedano, Pedro de
Amézqueta y Lobo, Juan de
Amezqueta Quijano, Juan
Amich , José
Amici , Jerónimo
Amiconi , Jacopo
Amigant i de Ferrer, Pere d'
Amigo , Juan de
Amigo , Martín
Amigo y Nuño, Diego
Amiguet i Breçó, Jeroni
Amills , Juan
Amo (o Lamo) , Santiago del
Amolaz y Eldoz, Francisco
Amor Martínez, Alonso
Amor Martínez, Lorenzo
Amor de la Pisa, Bartolomé
Amor de Soria, Juan
Amorim de Velasco, Julián
Amorós , Carlos
Amorós y Ondeano, Francisco. Marqués de Sotelo (III). Soroma
Amphoux Bonavia, Bartolomé
Ampudia , Juan de
Ampudia , Pascual de
Ampudia Valdés, José
Ampuero , Francisco de
Amunáriz , Raymundo
Amusco , Juan de
Ana de Austria
Ana de Austria
Ana de Cristo
Ana Felipa de los Ángeles
Ana de San Agustín
Ana de San Bartolomé , Beata
Anacaona
Anadón , Domingo
Anastasio de Santa Teresa
Anaya , Carlos
Anaya , Juan Pablo
Anaya , María de
Anaya y Bernal, Bernardino de
Anaya Pereira, Alonso
Anchía y Urquiza, Francisco Tomás. Francisco Longa, General Longa
Anchieta , Juan de
Anchieta , Juan de
Anchieta , Luis de
Anchorena López de Anaya, Juan José Cristóbal de
Anchorena López de Anaya, Nicolás de
Anchorena López de Anaya, Tomás Manuel de
Anchorena Zundueta, Juan Esteban
Ancillo (o Ancilla) Cerecedo (o Cereceda), Pedro de
Anciola , Juan Joseph
Anda y Salazar, Juan Francisco de
Anda y Salazar, Simón de
Anda y Salazar, Tomás de
Andagoya , Pascual de
Andeyro y Aldao, Antonio
Andicano y López de Celáa (o Zeláa), Juan de. Conde de Monterrón (I)
Andino , Cristóbal de
Andino , Estanislao Joaquín de
Andino y Amezquita, José de
Andino Muriel, Domingo de
Andonaegui , José
Andonaegui y Humarán, Juan Antonio de
Andosilla , Juan Carlos de
Andosilla y Arlés, Martín de
Andosilla y Salazar, Valentín
Andrada , Antonio
Andrada , Francisco de
Andrade , Ana de. La Toledana
Andrade , Antonio de
Andrade , Feliciana de
Andrade , Fernando de. Conde de Villalba (II)
Andrade , José
Andrade , Micaela de
Andrade , Tomé de. Tomé de Jesús
Andrade y Cuéllar, Antonio Lorenzo José Donoso Benito
Andrade y San Juan, Nicolás Alonso
Andrade y Sotomayor, Fernando de. Marqués de Villagarcía (I)
Andrade Yáñez, Alejo
Andrea , Genaro de
Andrés , Domingo
Andrés , Fabiana Laura. Fabiana Laura
Andrés , Gabriel
Andrés , Isidoro Francisco
Andrés , Juan
Andrés , Mariano
Andrés García, Carlos. Pablo Fidel de Burgos
Andrés Hibernón Real , Beato
Andrés y Morell, Carlos
Andrés y Morell, Juan
Andrés Navarrete, Juan
Andrés Pérez, Martín de
Andrés Torrero, José Antonio
Andrés de Ustarroz, Francisco
Andrés de Uztarroz , Juan Francisco
Andreu , Jacint
Andreu , Josep
Andreu , Juan
Andreu , Mariano
Andreu Faussat, Esteban
Andreu y Ferraz, Antonio
Andreu y Guerrero, Rafael
Andreu Malferit, Bárbara. Sor Clara
Andréu Orlandis, Pedro Juan
Andreví Castellá, Francisco
Andriani Escofet, Luis María
Andriani Escofet, Severo Leonardo
Anduaga y Garimberti, José Julián de
Anduaga y Siles, Joaquín de
Andueza , Juan Antonio
Andújar , Juan
Andújar Cantos, Martín de
Anejo Rada y Almansa, Eusebio
Aner de Esteve , Felipe
Ángel , Pedro
Angés , Juan de. El Viejo
Angés , Juan de. El Mozo
Anglasell Masdeu, Benet de
Anglasell i Roca, Narcís de
Anglés , José
Anglés Egerique, Ramón
Anglés y Gortari, Matías de
Anglesola , Gertrudis de
Anglesola , Guillén Ramón
Anguciana de Gamboa, Alonso
Anguiano Belorado, Manuel
Anguiano y Belorado, Ramón de
Anguissola , Sofonisba
Anguita Sandoval y Rojas, Francisco de
Anguita Téllez, Manuel José Benito. Rafael de Vélez
Angulo , Andrés
Angulo , Andrés de
Angulo , Diego de
Angulo , Francisco
Angulo , Francisco de
Angulo , Francisco
Angulo , Gonzalo de
Angulo , Gregorio de
Angulo , Juan de
Angulo , Juan de. El Mulo
Angulo , Juan de
Angulo , María de
Angulo , Pedro de
Angulo , Pedro de
Angulo , Tomás de
Angulo , Vicente
Angulo de Castejón, Diego
Angulo y Figueroa, Jerónimo de
Angulo Puente, Francisco Antonio de
Angulo Ramírez de Arellano, Andrés Alonso de. Marqués de Angulo (II)
Angulo y Velasco, Isidro Domingo
Angulo y Velasco, Pedro
Ania , Joaquín
Anjou , Luis de. Duque de Calabria
Anjou , Renato de. Duque de Anjou, Duque de Bar y Duque de Lorena
Anoz , José
Ansa y Roca, Manuel de
Ansalone y Escobedo, Ascanio. Duque de Montaña Real (I)
Ansay , Faustino
Ansótegui , José Ignacio
Ansótegui , Juan Crisóstomo
Ansótegui y Barroeta, Francisco Tomás de
Ansúrez , Per
Antelo Lamas, Andrés Antonio
Antequera , Bernardino de
Antequera y Castro, José de
Antequera Enríquez, José de
Antillón y Marzo, Isidoro de. Lucio Veranio
Antist , Vicente Justiniano
Antolínez , José
Antolínez , Nuño. Agustín
Antolínez , Scipión
Antolínez de Burgos, Juan
Antolínez de Burgos, Justino
Antolínez de Castro y Aguilera, Juan Restituto
Antolínez Saravia, Francisco
Antón Díez, Félix
Antón de Luzuriaga , Claudio
Antona , Miguel de. Velasquillo
Antonelli , Battista
Antonelli , Juan Bautista
Antonelli , Juan Bautista. El mozo
Antonio , Don
Antonio , Nicolás
Antonio de la Ascensión
Antonio de Borbón
Antonio González , San
Antonio de la Santísima Trinidad
Antúnez y Acevedo, Rafael
Antúnez y Castro, Manuel
Antuña García, Francisco Solano
Antuñano y Rivas, Sebastián de
Anza , Juan Bautista de
Anzano , Tomás
Anzoategui , Bernardo Joaquín
Anzoátegui , José Antonio
Anzoátegui , Laureano de
Anzorena , José María
Añas Yupanqui, Angelina. Añas
Añasco (o Anasco) , Pedro de
Añoa y Busto, Francisco Ignacio
Añorbe y Corregel, Tomás de
Aoiz , Antonio José
Aoiz de la Torre, Miguel José de
Aoiz y de la Torre, Miguel Julián de
Aoiz y de la Torre, Pablo de
Aoiz y Valdés, José de
Apaolaza Míguez, José Victor de
Apaolaza y Ramírez, Pedro
Aparici Álvarez y Pérez, Pedro
Aparici y García, José
Aparici Ortiz, José
Aparici Ortiz, Pedro
Aparicio , Juan Manuel
Aparicio e Inglada, José
Aparicio del Manzano, Juan Joseph
Aparicio Ordóñez, José
Aparicio Santiz, Tomás
Apaza , Gregoria
Apaza , Julián. Tupac Catari
Apeolaza y Serrano, Antonio Martín de
Aperger , Segismundo (Zsigmond)
Aperregui Asiain, Francisco de
Aperregui Tornamira, Antonio Felipe
Aperregui Tornamira, Baltasar Pedro de
Apezteguía , Juan Felipe de
Apoita Mallagaray, José
Aponte , Pedro de
Aponte , Pedro Geronimo de
Aquiles , Antonio Julio de
Aquiles , Julio de
Aquino , Tomás
Aquino y Aquino, Tomás de. Príncipe de Castiglione (V) en Nápoles, de Feroleto (V)
Ara , Diego de
Ara , Pedro Fernando de
Arabí Pons, Pedro José
Arache , Félix de
Aracil Lobregaza, Melchor
Aragall , Diego
Aragall , Jaime de
Aragall , Jaime de
Aragall , Jerónimo de
Aragó , François Jean Dominque
Aragón , Alfonso de
Aragón , Alfonso de. Duque de Villahermosa (I), Conde de Ribagorza
Aragón , Felipe de
Aragón , Fernando de. Duque de Calabria
Aragón , Francisco de
Aragón , Francisco de
Aragón , Joan de
Aragón , Juan de. Conde de Ribagorza (II), duque de Luna (I)
Aragón , Juan de
Aragón , Leonor de
Aragón , Pedro de. Infante de Aragón
Aragón , Pedro de
Aragón y Abollado, Ildefonso de
Aragón Branciforte, Juan de
Aragón y Córdoba, Antonio de
Aragón y Fernández de Córdoba, Pascual de
Aragón y Fernández de Córdoba, Pedro Antonio de. Marqués consorte de Pobar (II)
Aragón Folch de Cardona y de Córdoba, Enrique de. Duque de Cardona (VI), Duque de Segorbe (V), Marqués de Comares (IV)
Aragón Folch de Cardona y Córdoba, Luis Ramón de. Duque de Cardona (VII)
Aragón y Gurrea, Hernando de
Aragón Gurrea y Borja, Carlos. Duque de Villahermosa (IX), Conde de Sástago (IX), de Morata (IX), de Luna (V) y de Ficalho (IV)
Aragón-Moncada y Moncada, Fernando de. Duque de Montalto (VIII), Duque de Bivona (VI), Marqués de los Vélez (VII), Príncipe de Paterno (VI)
Aragón y de Navarra, Felipe de. Conde de Beaufort
Aragón y de Navarra , Juan Alfonso (o Alonso) de
